#interp_lag_SE 16384 -i99 -p1=.1 -p2=.1 -olag_16384_.1_.1.dat
#$Id$
  7.280000  0.120630  1.273175
  7.290000  0.116111  1.269146
  7.300000  0.111515  1.265051
  7.310000  0.106838  1.260893
  7.320000  0.102077  1.256665
  7.330000  0.097239  1.252371
  7.340000  0.092337  1.248011
  7.350000  0.087393  1.243588
  7.360000  0.082399  1.239094
  7.370000  0.077346  1.234526
  7.380000  0.072238  1.229891
  7.390000  0.067076  1.225181
  7.400000  0.061872  1.220406
  7.410000  0.056643  1.215582
  7.420000  0.051382  1.210710
  7.430000  0.046080  1.205781
  7.440000  0.040740  1.200805
  7.450000  0.035365  1.195790
  7.460000  0.029956  1.190735
  7.470000  0.024522  1.185642
  7.480000  0.019063  1.180514
  7.490000  0.013579  1.175351
  7.500000  0.008066  1.170147
  7.510000  0.002506  1.164891
  7.520000 -0.003094  1.159581
  7.530000 -0.008741  1.154217
  7.540000 -0.014447  1.148795
  7.550000 -0.020203  1.143318
  7.560000 -0.026007  1.137783
  7.570000 -0.031849  1.132193
  7.580000 -0.037740  1.126535
  7.590000 -0.043682  1.120807
  7.600000 -0.049673  1.115011
  7.610000 -0.055716  1.109146
  7.620000 -0.061811  1.103226
  7.630000 -0.067949  1.097259
  7.640000 -0.074136  1.091238
  7.650000 -0.080374  1.085157
  7.660000 -0.086664  1.079012
  7.670000 -0.092998  1.072812
  7.680000 -0.099373  1.066572
  7.690000 -0.105780  1.060313
  7.700000 -0.112213  1.054040
  7.710000 -0.118658  1.047773
  7.720000 -0.125103  1.041515
  7.730000 -0.131542  1.035275
  7.740000 -0.137980  1.029050
  7.750000 -0.144418  1.022838
  7.760000 -0.150853  1.016630
  7.770000 -0.157289  1.010434
  7.780000 -0.163742  1.004241
  7.790000 -0.170218  0.998037
  7.800000 -0.176707  0.991838
  7.810000 -0.183213  0.985634
  7.820000 -0.189743  0.979416
  7.830000 -0.196287  0.973200
  7.840000 -0.202828  0.967008
  7.850000 -0.209354  0.960859
  7.860000 -0.215870  0.954751
  7.870000 -0.222368  0.948700
  7.880000 -0.228844  0.942706
  7.890000 -0.235291  0.936770
  7.900000 -0.241689  0.930894
  7.910000 -0.248052  0.925059
  7.920000 -0.254387  0.919270
  7.930000 -0.260679  0.913528
  7.940000 -0.266922  0.907835
  7.950000 -0.273102  0.902195
  7.960000 -0.279219  0.896614
  7.970000 -0.285286  0.891084
